Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Sleep_Category,Improvement_Potential,Has_Tutoring
10,82,2.0,1.0,0,7,82,0.0,1,2.0,0.0,0,1.0,4,0,2.0,1,65,0.12048192771084337,Normal,7.454545454545454,1
22,83,1.0,1.0,1,8,60,0.0,0,3.5,1.0,1,1.0,2,0,1.0,0,68,0.2619047619047619,Good,2.608695652173913,1
24,76,0.0,2.0,0,9,75,0.0,1,0.0,0.0,0,2.0,5,0,2.0,1,66,0.3116883116883117,Good,3.0,0
17,98,2.0,2.0,0,9,94,0.0,1,0.0,2.0,1,0.0,3,0,2.0,1,71,0.1717171717171717,Good,5.222222222222222,0
29,91,1.0,2.0,1,7,87,1.0,0,2.0,1.0,0,0.0,4,0,2.0,0,74,0.31521739130434784,Normal,2.9,1
13,71,1.0,2.0,0,7,86,0.0,1,2.0,0.0,1,2.0,3,0,2.0,1,65,0.18055555555555555,Normal,6.142857142857143,1
11,94,0.0,2.0,1,8,92,2.0,1,0.0,1.0,1,1.0,4,0,2.0,0,68,0.11578947368421053,Good,7.666666666666667,0
21,77,1.0,2.0,1,6,70,0.0,0,2.0,2.0,0,2.0,2,0,2.0,1,68,0.2692307692307692,Normal,3.1818181818181817,1
26,93,1.0,1.0,0,8,88,1.0,1,1.0,1.0,1,1.0,4,1,2.0,1,72,0.2765957446808511,Good,3.259259259259259,1
30,93,2.0,2.0,1,7,53,1.0,1,3.0,0.0,0,0.0,2,0,1.0,0,74,0.3191489361702128,Normal,1.7096774193548387,1
17,68,0.0,2.0,0,8,53,1.0,1,0.0,0.0,1,1.0,2,0,2.0,1,61,0.2463768115942029,Good,2.9444444444444446,0
26,88,0.0,0.0,0,10,67,0.0,1,0.0,0.0,0,2.0,3,0,0.0,1,65,0.29213483146067415,Oversleep,2.4814814814814814,0
20,72,2.0,0.0,0,8,60,0.0,1,0.0,0.0,1,1.0,5,0,2.0,1,63,0.273972602739726,Good,2.857142857142857,0
19,72,2.0,1.0,1,7,76,1.0,1,1.0,1.0,1,2.0,2,0,1.0,0,66,0.2602739726027397,Normal,3.8,1
25,72,0.0,2.0,1,6,59,1.0,1,2.0,0.0,1,0.0,3,0,2.0,1,66,0.3424657534246575,Normal,2.269230769230769,1
24,89,2.0,1.0,1,7,99,1.0,1,2.0,0.0,0,1.0,4,0,2.0,0,73,0.26666666666666666,Normal,3.96,1
11,69,1.0,1.0,0,5,93,1.0,1,0.0,1.0,1,0.0,4,0,2.0,1,63,0.15714285714285714,Low,7.75,0
29,60,2.0,2.0,1,8,99,1.0,1,0.0,1.0,1,2.0,4,1,2.0,0,68,0.47540983606557374,Good,3.3,0
28,89,2.0,0.0,1,4,90,2.0,1,3.0,0.0,1,2.0,2,1,1.0,0,73,0.3111111111111111,Low,3.103448275862069,1
16,67,0.0,2.0,1,8,98,1.0,1,0.0,2.0,0,0.0,3,0,1.0,1,63,0.23529411764705882,Good,5.764705882352941,0
22,64,1.0,2.0,1,8,68,1.0,1,2.0,1.0,1,0.0,4,0,2.0,1,65,0.3384615384615385,Good,2.9565217391304346,1
23,70,0.0,2.0,1,7,75,2.0,1,0.0,0.0,1,2.0,4,0,2.0,0,66,0.323943661971831,Normal,3.125,0
22,75,0.0,0.0,1,6,62,1.0,1,0.0,2.0,1,0.0,3,0,2.0,0,65,0.2894736842105263,Normal,2.6956521739130435,0
17,79,0.0,2.0,1,7,82,1.0,1,0.0,1.0,1,0.0,2,0,2.0,1,66,0.2125,Normal,4.555555555555555,0
16,62,2.0,1.0,0,4,89,2.0,1,3.0,0.0,1,1.0,3,0,2.0,0,65,0.25396825396825395,Low,5.235294117647059,1
20,99,1.0,1.0,0,8,75,1.0,1,2.0,0.0,0,0.0,2,0,0.0,0,70,0.2,Good,3.5714285714285716,1
27,89,1.0,1.0,0,7,65,1.0,1,1.0,1.0,1,1.0,3,0,2.0,0,70,0.3,Normal,2.3214285714285716,1
23,73,2.0,1.0,1,9,75,1.0,1,0.0,2.0,0,2.0,3,0,1.0,0,68,0.3108108108108108,Good,3.125,0
18,73,1.0,2.0,0,8,53,1.0,0,1.0,0.0,1,1.0,3,0,1.0,1,64,0.24324324324324326,Good,2.789473684210526,1
25,78,1.0,1.0,0,7,86,1.0,1,1.0,1.0,1,0.0,3,0,1.0,0,68,0.31645569620253167,Normal,3.3076923076923075,1
4,85,0.0,2.0,0,8,73,0.0,1,2.0,0.0,0,1.0,3,0,2.0,1,62,0.046511627906976744,Good,14.6,1
27,66,1.0,1.0,1,6,95,1.0,1,1.0,1.0,1,2.0,3,0,1.0,1,68,0.40298507462686567,Normal,3.392857142857143,1
10,68,0.0,1.0,0,6,96,0.0,1,1.0,2.0,1,1.0,3,0,1.0,1,61,0.14492753623188406,Normal,8.727272727272727,1
18,94,2.0,1.0,1,7,56,0.0,0,1.0,0.0,1,2.0,3,0,2.0,1,69,0.18947368421052632,Normal,2.9473684210526314,1
13,70,1.0,1.0,1,7,100,1.0,1,3.0,0.0,1,1.0,3,0,2.0,1,65,0.18309859154929578,Normal,7.142857142857143,1
12,75,1.0,2.0,1,6,98,1.0,1,2.0,0.0,1,1.0,2,0,0.0,1,65,0.15789473684210525,Normal,7.538461538461538,1
27,95,1.0,2.0,0,7,81,0.0,1,3.0,0.0,1,1.0,2,0,1.0,1,72,0.28125,Normal,2.892857142857143,1
17,87,1.0,1.0,1,7,91,2.0,1,3.0,0.0,1,2.0,3,1,2.0,0,70,0.19318181818181818,Normal,5.055555555555555,1
22,74,1.0,2.0,1,10,51,1.0,0,1.0,1.0,0,0.0,4,0,2.0,1,65,0.29333333333333333,Oversleep,2.217391304347826,1
20,87,1.0,1.0,0,7,99,1.0,1,3.0,0.0,1,0.0,3,0,2.0,1,69,0.22727272727272727,Normal,4.714285714285714,1
23,61,2.0,0.0,1,6,73,1.0,1,1.0,1.0,1,2.0,3,0,2.0,1,65,0.3709677419354839,Normal,3.0416666666666665,1
20,89,0.0,1.0,1,7,95,0.0,1,3.0,0.0,0,1.0,2,0,2.0,1,69,0.2222222222222222,Normal,4.523809523809524,1
12,79,0.0,1.0,1,9,69,1.0,1,2.0,0.0,1,1.0,3,0,2.0,1,65,0.15,Good,5.3076923076923075,1
26,93,1.0,2.0,1,9,89,1.0,1,0.0,0.0,1,1.0,3,0,1.0,1,72,0.2765957446808511,Good,3.2962962962962963,0
17,98,2.0,0.0,1,10,71,1.0,1,0.0,0.0,0,2.0,3,0,1.0,0,70,0.1717171717171717,Oversleep,3.9444444444444446,0
11,97,1.0,1.0,1,7,68,0.0,1,0.0,0.0,0,0.0,2,0,1.0,0,64,0.11224489795918367,Normal,5.666666666666667,0
17,96,1.0,0.0,0,8,97,0.0,1,0.0,1.0,1,0.0,3,0,2.0,0,67,0.17525773195876287,Good,5.388888888888889,0
29,80,1.0,0.0,0,5,85,2.0,1,0.0,2.0,1,1.0,2,0,1.0,1,69,0.35802469135802467,Low,2.8333333333333335,0
25,74,0.0,1.0,1,6,92,0.0,1,3.5,1.0,0,2.0,3,0,2.0,1,70,0.3333333333333333,Normal,3.5384615384615383,1
18,79,1.0,1.0,1,5,77,0.0,1,1.0,0.0,1,1.0,3,0,2.0,1,65,0.225,Low,4.052631578947368,1
18,88,2.0,2.0,1,8,96,0.0,1,1.0,0.0,1,2.0,3,0,0.0,0,69,0.20224719101123595,Good,5.052631578947368,1
18,95,2.0,1.0,1,7,87,2.0,1,3.5,1.0,1,1.0,2,0,2.0,1,74,0.1875,Normal,4.578947368421052,1
32,68,0.0,1.0,1,7,54,1.0,1,1.0,0.0,0,1.0,1,0,2.0,1,66,0.463768115942029,Normal,1.6363636363636365,1
22,97,1.0,1.0,1,6,88,2.0,1,1.0,0.0,0,2.0,4,0,2.0,1,72,0.22448979591836735,Normal,3.8260869565217392,1
23,93,1.0,0.0,1,8,51,2.0,0,0.0,0.0,0,2.0,1,0,2.0,1,67,0.24468085106382978,Good,2.125,0
26,99,0.0,2.0,1,4,91,2.0,1,2.0,2.0,1,1.0,4,0,1.0,0,75,0.26,Low,3.3703703703703702,1
21,95,1.0,0.0,1,7,67,1.0,1,3.0,1.0,1,2.0,2,0,0.0,0,70,0.21875,Normal,3.0454545454545454,1
18,71,0.0,0.0,0,7,80,1.0,1,1.0,1.0,1,1.0,4,0,1.0,0,63,0.25,Normal,4.2105263157894735,1
19,64,1.0,1.0,0,4,87,2.0,1,2.0,1.0,0,2.0,4,0,1.0,1,65,0.2923076923076923,Low,4.35,1
20,64,1.0,2.0,0,8,82,1.0,1,3.0,1.0,1,0.0,3,0,1.0,0,64,0.3076923076923077,Good,3.9047619047619047,1
20,72,1.0,2.0,0,7,84,0.0,1,2.0,1.0,1,0.0,2,0,1.0,0,65,0.273972602739726,Normal,4.0,1
24,85,1.0,1.0,1,8,95,1.0,1,2.0,1.0,1,0.0,4,0,2.0,0,70,0.27906976744186046,Good,3.8,1
20,92,1.0,0.0,0,10,69,1.0,1,0.0,0.0,1,2.0,2,0,0.0,1,67,0.21505376344086022,Oversleep,3.2857142857142856,0
24,96,1.0,1.0,1,7,77,0.0,0,0.0,0.0,1,0.0,2,1,2.0,0,67,0.24742268041237114,Normal,3.08,0
20,85,1.0,2.0,0,8,59,1.0,1,1.0,1.0,1,2.0,3,0,0.0,0,68,0.23255813953488372,Good,2.8095238095238093,1
20,60,1.0,1.0,0,9,73,2.0,1,3.5,1.0,1,0.0,4,0,2.0,1,65,0.32786885245901637,Good,3.4761904761904763,1
8,67,2.0,1.0,1,8,58,0.0,1,2.0,1.0,1,2.0,1,0,1.0,0,61,0.11764705882352941,Good,6.444444444444445,1
25,64,1.0,0.0,1,6,82,0.0,1,2.0,0.0,1,0.0,3,0,1.0,0,63,0.38461538461538464,Normal,3.1538461538461537,1
22,75,1.0,0.0,1,5,66,0.0,1,2.0,0.0,1,2.0,2,0,0.0,1,80,0.2894736842105263,Low,2.869565217391304,1
26,80,1.0,1.0,1,8,93,1.0,1,2.0,0.0,1,1.0,1,0,1.0,1,69,0.32098765432098764,Good,3.4444444444444446,1
4,62,1.0,0.0,0,6,67,1.0,1,1.0,0.0,1,0.0,3,0,2.0,1,55,0.06349206349206349,Normal,13.4,1
33,74,1.0,1.0,0,9,64,1.0,1,2.0,1.0,0,1.0,4,0,2.0,0,70,0.44,Good,1.8823529411764706,1
19,67,1.0,1.0,1,6,75,2.0,1,1.0,0.0,1,1.0,3,0,2.0,0,65,0.27941176470588236,Normal,3.75,1
27,86,0.0,1.0,1,7,59,0.0,1,1.0,1.0,1,1.0,3,0,2.0,1,68,0.3103448275862069,Normal,2.107142857142857,1
14,79,1.0,0.0,1,5,60,1.0,1,3.0,0.0,1,0.0,5,0,2.0,1,64,0.175,Low,4.0,1
24,80,1.0,1.0,0,6,89,1.0,1,1.0,0.0,1,1.0,3,0,2.0,1,69,0.2962962962962963,Normal,3.56,1
14,77,0.0,2.0,0,6,75,1.0,1,1.0,1.0,1,1.0,4,1,2.0,0,89,0.1794871794871795,Normal,5.0,1
16,98,1.0,0.0,1,6,60,1.0,1,1.0,1.0,0,2.0,3,0,0.0,1,67,0.16161616161616163,Normal,3.5294117647058822,1
31,69,1.0,1.0,0,7,52,1.0,0,2.0,2.0,1,1.0,5,0,0.0,1,92,0.44285714285714284,Normal,1.625,1
19,81,2.0,2.0,0,6,73,0.0,0,1.0,0.0,0,2.0,3,0,2.0,0,67,0.23170731707317074,Normal,3.65,1
21,89,0.0,1.0,1,10,87,0.0,1,3.0,1.0,1,2.0,3,0,2.0,1,70,0.23333333333333334,Oversleep,3.9545454545454546,1
25,82,2.0,0.0,0,8,68,1.0,1,1.0,0.0,1,1.0,3,0,2.0,1,68,0.30120481927710846,Good,2.6153846153846154,1
23,97,1.0,0.0,1,9,62,1.0,1,0.0,0.0,0,2.0,2,0,2.0,1,70,0.23469387755102042,Good,2.5833333333333335,0
21,75,1.0,1.0,1,7,70,0.0,1,3.0,1.0,1,2.0,4,1,2.0,1,67,0.27631578947368424,Normal,3.1818181818181817,1
22,79,1.0,1.0,1,7,98,2.0,1,0.0,2.0,1,1.0,3,0,2.0,1,69,0.275,Normal,4.260869565217392,0
34,64,1.0,1.0,0,6,71,2.0,1,0.0,0.0,0,0.0,4,0,2.0,0,67,0.5230769230769231,Normal,2.0285714285714285,0
20,84,2.0,2.0,1,10,63,1.0,1,0.0,0.0,0,2.0,4,0,2.0,0,69,0.23529411764705882,Oversleep,3.0,0
21,72,1.0,2.0,0,7,78,0.0,0,0.0,2.0,1,1.0,1,1,2.0,0,63,0.2876712328767123,Normal,3.5454545454545454,0
26,66,1.0,1.0,0,6,91,1.0,1,3.0,1.0,1,2.0,3,0,2.0,0,69,0.3880597014925373,Normal,3.3703703703703702,1
27,82,1.0,2.0,0,6,51,0.0,1,1.0,0.0,1,0.0,3,0,1.0,1,66,0.3253012048192771,Normal,1.8214285714285714,1
27,81,1.0,1.0,0,8,78,1.0,1,0.0,1.0,1,2.0,3,0,1.0,1,68,0.32926829268292684,Good,2.7857142857142856,0
24,63,1.0,1.0,1,9,92,1.0,1,3.5,1.0,0,2.0,4,0,2.0,1,69,0.375,Good,3.68,1
13,88,2.0,0.0,1,9,61,0.0,1,3.5,1.0,0,0.0,3,0,2.0,0,66,0.14606741573033707,Good,4.357142857142857,1
30,85,1.0,1.0,1,6,96,0.0,1,1.0,1.0,0,1.0,4,0,2.0,0,72,0.3488372093023256,Normal,3.096774193548387,1
13,68,0.0,1.0,1,6,79,1.0,1,1.0,2.0,0,0.0,3,0,2.0,1,62,0.18840579710144928,Normal,5.642857142857143,1
22,79,1.0,1.0,0,9,76,1.0,1,1.0,0.0,0,2.0,2,0,2.0,1,67,0.275,Good,3.3043478260869565,1
15,89,2.0,0.0,0,10,98,0.0,1,0.0,0.0,0,2.0,2,0,2.0,1,67,0.16666666666666666,Oversleep,6.125,0
20,81,2.0,2.0,1,7,56,0.0,0,1.0,1.0,0,2.0,3,0,2.0,1,67,0.24390243902439024,Normal,2.6666666666666665,1
22,76,1.0,0.0,0,9,87,0.0,1,2.0,0.0,1,1.0,3,1,2.0,0,65,0.2857142857142857,Good,3.782608695652174,1
22,73,2.0,0.0,0,5,91,1.0,1,1.0,1.0,1,2.0,3,0,1.0,1,67,0.2972972972972973,Low,3.9565217391304346,1
23,84,0.0,0.0,0,6,74,1.0,0,3.0,0.0,1,2.0,1,0,2.0,0,66,0.27058823529411763,Normal,3.0833333333333335,1
30,98,0.0,0.0,1,5,50,2.0,1,0.0,0.0,1,0.0,2,0,2.0,1,70,0.30303030303030304,Low,1.6129032258064515,0
23,87,0.0,2.0,0,8,76,1.0,1,2.0,2.0,1,2.0,5,1,2.0,0,71,0.26136363636363635,Good,3.1666666666666665,1
19,63,0.0,2.0,1,7,58,1.0,1,2.0,0.0,0,1.0,3,0,2.0,0,64,0.296875,Normal,2.9,1
26,78,0.0,2.0,1,7,78,0.0,1,3.5,1.0,0,1.0,4,0,1.0,0,69,0.3291139240506329,Normal,2.888888888888889,1
27,96,1.0,2.0,1,9,87,0.0,0,0.0,1.0,1,2.0,2,0,1.0,1,72,0.27835051546391754,Good,3.107142857142857,0
13,64,1.0,0.0,1,6,77,1.0,1,0.0,0.0,1,1.0,4,0,2.0,1,60,0.2,Normal,5.5,0
24,100,1.0,0.0,1,7,82,0.0,1,1.0,1.0,0,2.0,3,0,1.0,1,71,0.2376237623762376,Normal,3.28,1
24,98,1.0,1.0,1,5,55,2.0,1,0.0,1.0,1,2.0,3,0,1.0,1,71,0.24242424242424243,Low,2.2,0
18,63,2.0,2.0,0,9,55,1.0,1,2.0,2.0,0,2.0,2,0,2.0,0,66,0.28125,Good,2.8947368421052633,1
28,97,1.0,1.0,0,9,93,0.0,1,3.0,1.0,1,1.0,3,0,2.0,0,74,0.2857142857142857,Good,3.206896551724138,1
19,75,1.0,1.0,0,8,52,2.0,1,0.0,0.0,1,0.0,4,0,1.0,1,64,0.25,Good,2.6,0
21,94,1.0,0.0,1,7,64,0.0,1,2.0,1.0,0,1.0,2,0,2.0,1,68,0.22105263157894736,Normal,2.909090909090909,1
19,77,2.0,0.0,0,6,97,0.0,1,3.5,0.0,1,0.0,2,0,2.0,1,66,0.24358974358974358,Normal,4.85,1
20,78,1.0,1.0,0,5,73,0.0,1,1.0,0.0,1,0.0,3,0,2.0,0,65,0.25316455696202533,Low,3.4761904761904763,1
13,85,0.0,2.0,1,7,84,1.0,0,0.0,0.0,1,1.0,5,0,1.0,0,64,0.1511627906976744,Normal,6.0,0
11,91,1.0,0.0,0,8,61,1.0,1,1.0,2.0,0,2.0,3,0,0.0,1,65,0.11956521739130435,Good,5.083333333333333,1
30,61,2.0,2.0,0,10,64,0.0,1,3.5,1.0,1,2.0,2,0,1.0,1,69,0.4838709677419355,Oversleep,2.064516129032258,1
15,84,1.0,2.0,1,6,75,1.0,1,2.0,1.0,0,2.0,4,1,2.0,0,68,0.17647058823529413,Normal,4.6875,1
14,67,1.0,2.0,0,7,82,0.0,1,1.0,1.0,1,1.0,3,0,0.0,0,62,0.20588235294117646,Normal,5.466666666666667,1
7,74,0.0,2.0,0,9,98,2.0,1,3.0,2.0,1,1.0,2,0,1.0,1,63,0.09333333333333334,Good,12.25,1
16,74,2.0,0.0,0,9,79,2.0,1,0.0,2.0,1,1.0,4,0,1.0,0,65,0.21333333333333335,Good,4.647058823529412,0
12,79,0.0,2.0,0,6,55,1.0,1,1.0,0.0,0,1.0,4,0,0.0,0,62,0.15,Normal,4.230769230769231,1
30,73,0.0,1.0,0,7,68,1.0,1,0.0,0.0,1,2.0,2,0,2.0,1,67,0.40540540540540543,Normal,2.193548387096774,0
26,64,0.0,2.0,0,6,62,0.0,1,1.0,0.0,0,2.0,5,0,1.0,1,64,0.4,Normal,2.2962962962962963,1
16,66,1.0,0.0,0,6,63,0.0,1,2.0,1.0,1,1.0,3,0,1.0,1,61,0.23880597014925373,Normal,3.7058823529411766,1
34,61,0.0,1.0,0,9,75,1.0,1,1.0,0.0,1,1.0,2,0,0.0,1,65,0.5483870967741935,Good,2.142857142857143,1
26,79,2.0,0.0,0,7,66,1.0,1,1.0,2.0,1,2.0,5,1,1.0,1,67,0.325,Normal,2.4444444444444446,1
18,98,2.0,0.0,0,7,64,1.0,1,0.0,1.0,1,2.0,4,0,1.0,1,70,0.18181818181818182,Normal,3.3684210526315788,0
5,65,1.0,2.0,1,7,98,0.0,1,1.0,0.0,0,2.0,3,0,0.0,1,59,0.07575757575757576,Normal,16.333333333333332,1
34,98,1.0,2.0,0,7,79,1.0,1,1.0,0.0,0,1.0,4,0,2.0,1,75,0.3434343434343434,Normal,2.257142857142857,1
12,89,0.0,1.0,1,7,63,1.0,1,3.5,0.0,1,1.0,2,0,2.0,1,67,0.13333333333333333,Normal,4.846153846153846,1
10,85,1.0,1.0,1,6,64,0.0,1,1.0,1.0,1,0.0,3,0,2.0,1,64,0.11627906976744186,Normal,5.818181818181818,1
26,86,1.0,2.0,1,9,91,1.0,1,3.0,2.0,1,1.0,3,1,2.0,0,72,0.2988505747126437,Good,3.3703703703703702,1
35,93,1.0,1.0,1,6,94,1.0,1,3.5,1.0,1,1.0,2,1,2.0,0,76,0.3723404255319149,Normal,2.611111111111111,1
28,64,1.0,2.0,1,6,84,0.0,1,2.0,1.0,0,2.0,2,0,2.0,1,69,0.4307692307692308,Normal,2.896551724137931,1
23,80,0.0,1.0,0,7,72,0.0,1,0.0,0.0,1,0.0,5,0,2.0,1,65,0.2839506172839506,Normal,3.0,0
24,88,2.0,1.0,0,10,88,0.0,1,2.0,2.0,1,2.0,1,0,0.0,0,72,0.2696629213483146,Oversleep,3.52,1
25,83,1.0,2.0,1,6,97,0.0,1,0.0,0.0,1,1.0,4,0,2.0,1,69,0.2976190476190476,Normal,3.730769230769231,0
25,93,2.0,1.0,0,8,58,1.0,1,0.0,2.0,0,2.0,4,0,1.0,0,71,0.26595744680851063,Good,2.230769230769231,0
22,63,2.0,1.0,0,7,93,2.0,1,0.0,1.0,0,1.0,2,0,0.0,1,64,0.34375,Normal,4.043478260869565,0
21,88,2.0,2.0,1,7,92,2.0,1,2.0,1.0,1,2.0,3,0,2.0,0,74,0.23595505617977527,Normal,4.181818181818182,1
20,81,1.0,2.0,1,8,68,1.0,1,0.0,1.0,1,1.0,3,0,2.0,1,68,0.24390243902439024,Good,3.238095238095238,0
15,75,1.0,2.0,1,4,65,2.0,1,1.0,0.0,0,2.0,4,0,1.0,0,66,0.19736842105263158,Low,4.0625,1
18,74,1.0,1.0,0,6,78,2.0,1,0.0,2.0,1,2.0,2,0,1.0,0,65,0.24,Normal,4.105263157894737,0
10,85,2.0,1.0,1,8,64,0.0,1,2.0,2.0,1,1.0,3,0,2.0,0,67,0.11627906976744186,Good,5.818181818181818,1
19,96,1.0,1.0,0,7,57,2.0,1,0.0,0.0,1,2.0,3,0,2.0,0,69,0.1958762886597938,Normal,2.85,0
14,80,2.0,0.0,1,7,98,2.0,1,2.0,0.0,0,0.0,2,0,2.0,1,66,0.1728395061728395,Normal,6.533333333333333,1
13,93,1.0,2.0,1,8,75,1.0,1,1.0,1.0,0,2.0,2,0,2.0,1,69,0.13829787234042554,Good,5.357142857142857,1
21,76,1.0,1.0,1,6,74,1.0,1,2.0,1.0,0,1.0,3,0,2.0,1,67,0.2727272727272727,Normal,3.3636363636363638,1
28,64,1.0,1.0,1,9,56,1.0,1,1.0,0.0,1,0.0,2,0,2.0,1,64,0.4307692307692308,Good,1.9310344827586208,1
26,62,2.0,2.0,0,8,75,1.0,1,2.0,1.0,1,1.0,2,0,1.0,1,67,0.4126984126984127,Good,2.7777777777777777,1
11,62,0.0,2.0,1,7,87,2.0,0,3.0,0.0,1,2.0,3,0,0.0,0,61,0.1746031746031746,Normal,7.25,1
14,75,1.0,0.0,1,8,62,0.0,1,0.0,2.0,1,0.0,2,0,1.0,0,61,0.18421052631578946,Good,4.133333333333334,0
26,73,1.0,1.0,1,9,68,2.0,1,3.5,1.0,1,1.0,2,0,0.0,1,68,0.35135135135135137,Good,2.5185185185185186,1
14,89,0.0,2.0,0,6,59,0.0,1,2.0,0.0,1,1.0,5,0,1.0,1,66,0.15555555555555556,Normal,3.933333333333333,1
19,90,1.0,1.0,0,8,68,0.0,1,0.0,2.0,1,0.0,4,0,1.0,1,66,0.2087912087912088,Good,3.4,0
23,62,1.0,2.0,0,10,93,2.0,1,2.0,0.0,1,2.0,4,0,2.0,0,68,0.36507936507936506,Oversleep,3.875,1
14,69,0.0,2.0,0,8,62,2.0,1,1.0,1.0,0,1.0,2,0,2.0,1,63,0.2,Good,4.133333333333334,1
21,71,1.0,1.0,1,7,51,1.0,1,3.0,1.0,0,1.0,3,0,1.0,0,66,0.2916666666666667,Normal,2.3181818181818183,1
12,82,2.0,1.0,1,10,77,2.0,1,0.0,1.0,1,1.0,4,0,0.0,0,66,0.14457831325301204,Oversleep,5.923076923076923,0
16,66,2.0,1.0,1,7,79,2.0,1,0.0,2.0,0,1.0,3,0,2.0,0,66,0.23880597014925373,Normal,4.647058823529412,0
22,65,1.0,1.0,1,9,66,2.0,1,2.0,1.0,1,0.0,4,0,2.0,1,65,0.3333333333333333,Good,2.869565217391304,1
10,98,1.0,1.0,1,6,82,1.0,1,2.0,2.0,1,2.0,2,0,1.0,1,69,0.10101010101010101,Normal,7.454545454545454,1
23,92,1.0,2.0,0,9,52,2.0,1,1.0,2.0,0,2.0,2,0,2.0,0,71,0.24731182795698925,Good,2.1666666666666665,1
20,67,2.0,2.0,0,6,67,2.0,1,1.0,1.0,1,2.0,2,1,2.0,0,66,0.29411764705882354,Normal,3.1904761904761907,1
23,76,1.0,1.0,1,7,57,2.0,1,1.0,1.0,1,0.0,3,0,1.0,0,66,0.2987012987012987,Normal,2.375,1
21,74,1.0,2.0,1,6,61,0.0,0,0.0,0.0,0,2.0,4,0,2.0,1,65,0.28,Normal,2.772727272727273,0
28,92,0.0,1.0,0,10,69,1.0,1,3.5,0.0,1,1.0,4,0,1.0,0,71,0.3010752688172043,Oversleep,2.3793103448275863,1
21,80,1.0,2.0,0,7,75,2.0,1,3.0,1.0,0,1.0,2,0,0.0,1,69,0.25925925925925924,Normal,3.409090909090909,1
17,65,0.0,0.0,1,5,55,1.0,1,2.0,0.0,1,2.0,3,0,2.0,0,61,0.25757575757575757,Low,3.0555555555555554,1
21,90,2.0,1.0,1,7,55,2.0,1,1.0,0.0,1,1.0,4,0,2.0,0,70,0.23076923076923078,Normal,2.5,1
23,76,1.0,1.0,0,8,84,2.0,1,2.0,2.0,1,2.0,4,0,2.0,0,70,0.2987012987012987,Good,3.5,1
20,71,1.0,1.0,0,7,70,2.0,1,0.0,2.0,1,0.0,4,0,2.0,0,65,0.2777777777777778,Normal,3.3333333333333335,0
20,75,1.0,0.0,1,6,59,1.0,1,2.0,1.0,1,0.0,1,0,1.0,1,64,0.2631578947368421,Normal,2.8095238095238093,1
16,80,2.0,2.0,1,9,62,0.0,1,0.0,2.0,1,1.0,4,0,2.0,0,68,0.19753086419753085,Good,3.6470588235294117,0
16,74,0.0,1.0,1,9,86,0.0,1,1.0,0.0,0,1.0,2,0,2.0,0,63,0.21333333333333335,Good,5.0588235294117645,1
12,70,1.0,2.0,0,5,53,1.0,1,2.0,0.0,0,2.0,3,0,2.0,1,63,0.16901408450704225,Low,4.076923076923077,1
30,76,1.0,1.0,1,6,75,0.0,1,3.0,2.0,1,2.0,3,0,2.0,0,71,0.38961038961038963,Normal,2.4193548387096775,1
13,61,2.0,0.0,0,7,68,0.0,0,1.0,1.0,1,1.0,2,0,2.0,1,58,0.20967741935483872,Normal,4.857142857142857,1
16,91,1.0,1.0,1,6,91,1.0,1,1.0,1.0,1,1.0,2,0,1.0,0,68,0.17391304347826086,Normal,5.352941176470588,1
16,67,1.0,2.0,0,8,90,2.0,1,1.0,2.0,1,1.0,4,0,2.0,1,65,0.23529411764705882,Good,5.294117647058823,1
25,62,1.0,1.0,0,10,84,0.0,1,2.0,0.0,1,2.0,3,0,2.0,0,65,0.3968253968253968,Oversleep,3.230769230769231,1
18,86,2.0,0.0,1,6,69,0.0,1,2.0,1.0,1,2.0,2,0,2.0,1,68,0.20689655172413793,Normal,3.6315789473684212,1
27,91,0.0,2.0,1,9,82,1.0,1,0.0,0.0,1,1.0,1,0,0.0,1,69,0.29347826086956524,Good,2.9285714285714284,0
16,93,1.0,1.0,1,5,82,0.0,1,3.5,2.0,1,2.0,1,0,2.0,1,71,0.1702127659574468,Low,4.823529411764706,1
22,80,0.0,1.0,0,8,67,0.0,1,2.0,0.0,0,2.0,2,0,1.0,1,65,0.2716049382716049,Good,2.9130434782608696,1
15,68,0.0,1.0,1,6,94,0.0,1,0.0,1.0,1,1.0,5,0,2.0,0,64,0.21739130434782608,Normal,5.875,0
33,89,0.0,1.0,0,8,99,1.0,1,2.0,2.0,0,2.0,4,0,1.0,1,75,0.36666666666666664,Good,2.911764705882353,1
13,88,2.0,1.0,0,4,66,0.0,1,1.0,0.0,1,2.0,4,0,2.0,0,67,0.14606741573033707,Low,4.714285714285714,1
22,70,1.0,2.0,1,5,90,2.0,1,1.0,1.0,1,1.0,3,0,0.0,0,68,0.30985915492957744,Low,3.9130434782608696,1
24,96,2.0,2.0,0,8,75,0.0,1,1.0,1.0,1,2.0,1,0,1.0,0,72,0.24742268041237114,Good,3.0,1
22,64,1.0,1.0,0,6,73,2.0,1,3.0,1.0,1,2.0,4,0,1.0,0,67,0.3384615384615385,Normal,3.1739130434782608,1
